date,precip,temp_avg,temp_min,precip_5days_sum,precip_10days_sum,daily_index,cumulative_index
2025-05-30,0.0,10.916338813030052,6.830327006406037,0.0,33.81767947141913,0,123
2025-05-31,0.0,10.293069973831678,5.8371331940657,0.0,24.79200720824244,0,123
2025-06-01,0.0,10.481827300449595,4.883756184128117,0.0,0.0,0,123
2025-06-02,0.0,11.549617249910739,7.676124179288308,0.0,0.0,0,123
2025-06-03,0.0,11.533894503291606,8.558149843995693,0.0,0.0,0,123
2025-06-04,0.0,10.750591768308766,7.243019286341678,0.0,0.0,0,123
2025-06-05,0.0,10.419676941045964,5.966246349406731,0.0,0.0,0,123
2025-06-06,0.0,10.619184600382255,8.38534233045283,0.0,0.0,0,123
2025-06-07,0.0,10.689996877706278,6.409068020034965,0.0,0.0,0,123
2025-06-08,0.0,10.636391768065721,6.744454476218607,0.0,0.0,0,123
2025-06-09,0.0,11.044567082563105,8.137110046770658,0.0,0.0,0,123
2025-06-10,0.0,11.18237901923544,6.424799063820558,0.0,0.0,0,123
2025-06-11,5.370748014792266,10.588028448332864,5.020988550726031,0.0,0.0,0,123
2025-06-12,5.289269775012727,11.236979736872001,7.588221846286672,5.370748014792259,5.370748014792273,1,124
2025-06-13,3.455497377562262,11.271413273681446,7.52918060110801,10.660017789804986,10.660017789805,1,125
2025-06-14,1.4864221917299698,10.036653485088209,5.269298951730832,14.115515167367247,14.115515167367262,0,125
2025-06-15,1.1644685350230628,10.122823509680188,7.56121139046536,15.601937359097217,15.601937359097231,1,126
2025-06-16,0.0,9.99579582614217,7.119699672483023,16.76640589412028,16.766405894120293,0,126
2025-06-17,0.0,9.874856727328222,7.916196273707783,11.395657879328015,16.766405894120293,0,126
2025-06-18,0.0,10.729177309432146,7.620389676843843,6.106388104315288,16.766405894120293,0,126
2025-06-19,0.0,10.940758309674322,8.524852575146213,2.6508907267530253,16.766405894120293,0,126
2025-06-20,63.870849746251814,10.344255149889307,7.328130028682722,1.1644685350230557,16.766405894120293,1,127
2025-06-21,0.0,11.219633944529392,5.707939042385362,63.87084974625181,80.6372556403721,2,129
